run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	3.613	150	41.52	0.0	keep	baseline (png fallback)
2	3.020	150	49.67	0.0	keep	jpeg default (q80)
3	3.046	150	49.24	0.0	keep	jpeg default (q80)
