run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	2.350	150	63.82	63.1	discard	Bypass virtualTimeBudget assignment
2	2.241	150	66.94	63.1	discard	Bypass virtualTimeBudget assignment
3	2.262	150	66.31	62.9	discard	Bypass virtualTimeBudget assignment
