run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	5.141	150	29.18	100.0	keep	Pre-allocate targetBeginFrameParams
2	5.067	150	29.60	100.0	keep	Pre-allocate targetBeginFrameParams
3	4.949	150	30.31	100.0	keep	Pre-allocate targetBeginFrameParams
