1	61.065	600	9.83	33.2	discard	Inlined CdpTimeDriver evaluate params
2	49.584	600	12.10	42.4	discard	Inlined CdpTimeDriver evaluate params
3	47.811	600	12.55	37.2	discard	Inlined CdpTimeDriver evaluate params
4	47.439	600	12.65	43.7	discard	Inlined CdpTimeDriver evaluate params
