run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	24.061	600	24.94	4.5	discard	direct promise chain in runSetTime
2	23.913	600	25.09	4.5	discard	direct promise chain in runSetTime
3	22.733	600	26.39	4.5	discard	direct promise chain in runSetTime
1	3.610	150	41.55	40.0	discard	bypass stability check await via conditional
2	3.453	150	43.44	40.0	discard	bypass stability check await via conditional
3	3.475	150	43.17	40.0	discard	bypass stability check await via conditional
