run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	2.988	90	30.13	46.7	keep	webp image2pipe
2	1.542	90	58.38	46.6	keep	webp image2pipe
3	1.499	90	60.04	46.7	keep	webp image2pipe
