run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	3.851	90	23.37	38.9	keep	bypass Runtime.evaluate in CdpTimeDriver via closure
2	2.879	90	31.27	39.4	keep	bypass Runtime.evaluate in CdpTimeDriver via closure
3	3.511	90	25.64	39.3	keep	bypass Runtime.evaluate in CdpTimeDriver via closure
