run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	43.633	90	2.06	39.0	keep	baseline
2	32.622	90	2.76	37.7	keep	webp quality 50
3	32.720	90	2.75	37.8	keep	webp quality 50
4	32.699	90	2.75	37.8	keep	webp quality 50
5	32.717	90	2.75	37.7	keep	webp quality 50
6	0.000	0	0.00	0.0	discard	webp_pipe crashes with non-alpha frames
