run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	35.141	150	4.27	36.4	keep	baseline
2	35.110	150	4.27	37.0	discard	added optimizeForSpeed: true to CDP captureScreenshot
3	35.455	150	4.23	36.9	discard	added optimizeForSpeed: true to CDP captureScreenshot
