1	2.290	150	65.50	62.7	keep	PERF-678: Increase pipeline depth to 64
2	2.753	150	54.49	62.8	keep	PERF-678: Increase pipeline depth to 64
3	2.586	150	58.00	62.7	keep	PERF-678: Increase pipeline depth to 64
4	2.127	150	70.53	63.6	keep	PERF-678: Increase pipeline depth to 64
5	2.402	150	62.46	63.6	keep	PERF-678: Increase pipeline depth to 64
6	2.400	150	62.51	63.6	keep	PERF-678: Increase pipeline depth to 64
