run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	2.640	150	56.81	63.0	discard	inline capture write
2	2.679	150	55.99	63.1	discard	inline capture write
3	2.636	150	56.90	62.9	discard	inline capture write
