1	35.210	150	4.26	38.2	discard	Wrapped events.once backpressure chain in an async IIFE
2	33.590	150	4.47	38.0	discard	Wrapped events.once backpressure chain in an async IIFE
3	34.956	150	4.29	38.4	discard	Wrapped events.once backpressure chain in an async IIFE
4	34.094	150	4.40	39.4	discard	Wrapped events.once backpressure chain in an async IIFE
5	33.499	150	4.48	37.8	discard	Wrapped events.once backpressure chain in an async IIFE
