run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	2.054	150	73.01	45.8	discard	Increase maxPipelineDepth to 64
2	1.407	150	106.64	43.2	discard	Increase maxPipelineDepth to 64
3	1.387	150	108.15	45.2	discard	Increase maxPipelineDepth to 64
