run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	33.850	150	4.43	37.4	discard	cache frames.length in TimeDrivers
2	33.773	150	4.44	38.7	discard	cache frames.length in TimeDrivers
3	33.662	150	4.46	37.4	discard	cache frames.length in TimeDrivers
