run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	34.288	150	4.37	36.5	keep	baseline
2	3.526	150	42.55	45.4	keep	Optimize Playwright page pool concurrency limit to 1.5x and pipeline to pool*2
3	3.679	150	40.77	44.9	keep	Optimize Playwright page pool concurrency limit to 1.5x and pipeline to pool*2
4	3.576	150	41.95	44.4	keep	Optimize Playwright page pool concurrency limit to 1.5x and pipeline to pool*2
