run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	37.818	600	15.86	0.0	keep	baseline microbench
2	22.839	600	26.27	0.0	keep	removed dead aborted checks in multi-worker loop dispatch microbench
