run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	0.561	100000000	178253119.00	0.0	keep	baseline (microbenchmark 100M iterations)
2	0.493	100000000	202839756.00	0.0	discard	hoist startFrame + 1 in inner loop
3	0.0	0	0	0.0	crash	integration tests verify-cdp-shadow-dom-sync.ts failed
