run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	43.227	90	2.08	37.3	keep	baseline
2	32.264	90	2.79	36.5	keep	prebind virtualTimePromiseExecutor in CdpTimeDriver.ts
