1	1.084	600	553.27	43.6	keep	PERF-492: Eliminate redundant state checks and wakeups
2	0.603	600	994.28	43.5	keep	PERF-492: Eliminate redundant state checks and wakeups
3	0.597	600	1005.83	43.4	keep	PERF-492: Eliminate redundant state checks and wakeups
