run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	34.357	150	4.37	37.2	discard	Precompile CDP evaluate script using callFunctionOn
2	32.494	150	4.62	36.6	discard	Precompile CDP evaluate script using callFunctionOn
3	33.449	150	4.48	36.9	discard	Precompile CDP evaluate script using callFunctionOn
4	32.219	150	4.66	36.8	discard	Precompile CDP evaluate script using callFunctionOn
5	32.333	150	4.64	36.8	discard	Precompile CDP evaluate script using callFunctionOn
