1	33.439	150	4.49	38.4	keep	eliminated hot loop IIFE allocation
2	33.597	150	4.46	37.5	keep	eliminated hot loop IIFE allocation
3	33.474	150	4.48	37.7	keep	eliminated hot loop IIFE allocation
