run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	0.636	600	942.73	43.5	keep	eliminate evaluateStabilityParams closure overhead
2	0.612	600	981.09	43.4	keep	eliminate evaluateStabilityParams closure overhead
3	0.593	600	1011.25	45.3	keep	eliminate evaluateStabilityParams closure overhead
