1	10.309	600	58.20	54.5	discard	disable skia and color correct rendering
2	10.222	600	58.70	45.9	discard	disable skia and color correct rendering
3	10.317	600	58.15	43.5	discard	disable skia and color correct rendering
4	10.304	600	58.23	43.6	discard	disable skia and color correct rendering
