run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	33.814	150	4.44	38.3	keep	baseline
2	33.682	150	4.45	38.6	keep	baseline
3	33.820	150	4.44	39.2	keep	baseline remove duplicate flags
4	33.644	150	4.46	38.8	keep	baseline remove duplicate flags
