run	render_time_s	frames	fps_effective	peak_mem_mb	status	description
1	1.347	300	222.64	490.0	keep	overlap domBeginFrame and Base64 decode
2	1.382	300	217.04	490.0	keep	overlap domBeginFrame and Base64 decode
3	1.364	300	219.87	490.0	keep	overlap domBeginFrame and Base64 decode
